MemCellType,CellArea (F^2),CellAspectRatio,AccessType,AccessCMOSWidth (F),ResistanceOn (ohm),ResistanceOff (ohm),ReadMode,ReadVoltage (V),ReadPower (uW),ResetMode,ResetCurrent (uA),ResetPulse (ns),ResetEnergy (pJ),SetMode,SetCurrent (uA),SetPulse (ns),SetEnergy (pJ),MemoryCellInputFile,DesignTarget,DeviceRoadmap,LocalWireType,LocalWireRepeaterType,LocalWireUseLowSwing,GlobalWireType,GlobalWireRepeaterType,GlobalWireUseLowSwing,Routing,InternalSensing,Temperature (K),BufferDesignOptimization,ProcessNode,OptimizationTarget,WordWidth (bit),Capacity (MB),Benchmark Name,Read Accesses,Write Accesses,Total Dynamic Read Power (mW),Total Dynamic Write Power (mW),Total Power,Total Dynamic Read Energy (mJ),Total Dynamic Write Energy (mJ),Total Read Latency (ms),Total Write Latency (ms),Read BW Util,Write BW Util,Area (mm^2),Area Efficiency (percent),Read Latency (ns),Write Latency (ns),Read Energy (pJ),Write Energy (pJ),Leakage Power (mW),Bits Per Cell
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_multi,265500000.0,0,1325.376,0.0,1367.914,1325.376,0.0,152.23902749999996,0.0,18.056618209640398,0.0,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_multi_int,5900000.0,0,43.9786,0.0,56.0596,43.9786,0.0,5.266983099999999,0.0,0.3048307930767244,0.0,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26w_multi_int,5900000.0,0,29.4528,0.0,71.9908,29.4528,0.0,3.3830894999999996,0.0,0.4012581824364533,0.0,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_emb,3840000.0,0,28.62336,0.0,40.70436,28.62336,0.0,3.42800256,0.0,0.19839834668044432,0.0,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_emb,3840000.0,0,19.16928,0.0,61.70728,19.16928,0.0,2.2018751999999995,0.0,0.26115786789084416,0.0,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_all,11700000.0,0,87.2118,0.0,99.2928,87.2118,0.0,10.4446953,0.0,0.6044949625419788,0.0,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_all,11700000.0,0,58.406400000000005,0.0,100.9444,58.406400000000005,0.0,6.708838499999999,0.0,0.7957153787299158,0.0,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_multi,29200000.0,0,217.65679999999998,0.0,229.73779999999996,217.65679999999998,0.0,26.0671028,0.0,1.5086540945492122,0.0,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ALBERTw_multi,29200000.0,0,145.7664,0.0,188.3044,145.7664,0.0,16.743426,0.0,1.985887953753294,0.0,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50,324000000.0,108000000.0,2415.096,31859.244,34286.421,2415.096,31859.244,289.23771600000003,21665.772,16.73986050116249,2215.551048005409,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50,324000000.0,108000000.0,1617.408,4695.408,6355.354,1617.408,4695.408,185.78321999999997,258.768,22.035195103289976,24.51759364358683,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50_int,7200000.0,2400000.0,53.668800000000005,707.9831999999999,773.733,53.668800000000005,707.9831999999999,6.4275047999999995,481.4616,0.37199690002583313,49.234467733453535,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet50_int,7200000.0,2400000.0,35.9424,104.3424,182.8228,35.9424,104.3424,4.128515999999999,5.7504,0.4896710022953328,0.5448354143019296,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_single,99000000.0,9900000.0,737.946,2920.4307000000003,3670.4577000000004,737.946,2920.4307000000003,88.378191,1986.0291000000002,5.114957375355205,203.09217940049584,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_single,99000000.0,9900000.0,494.208,430.41240000000005,967.1584,494.208,430.41240000000005,56.76709499999999,23.7204,6.732976281560826,2.2474460839954595,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_single_int,2200000.0,220000.0,16.398799999999998,64.89846,93.37826,16.398799999999998,64.89846,1.9639598,44.13398,0.1136657194523379,4.5131595422332405,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_single_int,2200000.0,220000.0,10.9824,9.56472,63.085119999999996,10.9824,9.56472,1.2614909999999997,0.52712,0.14962169514579612,0.04994324631101022,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi,297000000.0,40500000.0,2213.838,11947.2165,14173.1355,2213.838,11947.2165,265.134573,8124.6645,15.344872126065617,830.8316430020284,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi,297000000.0,40500000.0,1482.624,1760.778,3285.94,1482.624,1760.778,170.30128499999998,97.038,20.198928844682477,9.194097616345061,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi_int,6600000.0,900000.0,49.196400000000004,265.4937,326.7711,49.196400000000004,265.4937,5.8918794,180.5481,0.3409971583570137,18.462925400045073,0.7204411709999999,84.533,0.892709,200.609,7.454,294.993,12.081,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteEDP, 64, 2,ResNet26_multi_int,6600000.0,900000.0,32.947199999999995,39.1284,114.61359999999999,32.947199999999995,39.1284,3.7844729999999993,2.1564,0.44886508543738846,0.20431328036322363,0.286734512,39.647,0.5734049999999999,2.396,4.992,43.476,42.538,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50w,211500000.0,0,1792.6740000000002,0.0,1802.8760000000002,1792.6740000000002,0.0,6627.564,0.0,12.071056574159948,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50w,211500000.0,0,595.7955,0.0,636.5134999999999,595.7955,0.0,4374.8775,0.0,15.428102489286038,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50w_int,4700000.0,0,39.8372,0.0,50.0392,39.8372,0.0,147.2792,0.0,0.2682457016479988,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50w_int,4700000.0,0,13.2399,0.0,53.9579,13.2399,0.0,97.2195,0.0,0.34284672198413424,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_single,87750000.0,0,743.7690000000001,0.0,753.9710000000001,743.7690000000001,0.0,2749.734,0.0,5.008204323321681,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_single,87750000.0,0,247.19175000000004,0.0,287.90975000000003,247.19175000000004,0.0,1815.10875,0.0,6.401021245554846,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_single_int,1950000.0,0,16.528200000000002,0.0,26.730200000000004,16.528200000000002,0.0,61.105199999999996,0.0,0.11129342940714847,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_single_int,1950000.0,0,5.49315,0.0,46.21115,5.49315,0.0,40.33575,0.0,0.14224491656788546,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_multi,265500000.0,0,2250.378,0.0,2260.5800000000004,2250.378,0.0,8319.708,0.0,15.15302846543483,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_multi,265500000.0,0,747.9135,0.0,788.6315,747.9135,0.0,5491.8675,0.0,19.36719248655056,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_multi_int,5900000.0,0,50.00840000000001,0.0,60.21040000000001,50.00840000000001,0.0,184.8824,0.0,0.33673396589855176,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26w_multi_int,5900000.0,0,16.620300000000004,0.0,57.338300000000004,16.620300000000004,0.0,122.04149999999998,0.0,0.43038205525667916,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ALBERTw_emb,3840000.0,0,32.54784,0.0,42.74984,32.54784,0.0,120.33024,0.0,0.21916244560176928,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ALBERTw_emb,3840000.0,0,10.81728,0.0,51.53528,10.81728,0.0,79.43039999999999,0.0,0.2801130664721437,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ALBERTw_all,11700000.0,0,99.16920000000002,0.0,109.37120000000002,99.16920000000002,0.0,366.63120000000004,0.0,0.6677605764428908,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ALBERTw_all,11700000.0,0,32.9589,0.0,73.6769,32.9589,0.0,242.01449999999997,0.0,0.8534694994073129,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ALBERTw_multi,29200000.0,0,247.49920000000003,0.0,257.70120000000003,247.49920000000003,0.0,915.0111999999999,0.0,1.6665477634301207,0.0,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ALBERTw_multi,29200000.0,0,82.2564,0.0,122.9744,82.2564,0.0,604.002,0.0,2.1300264429652596,0.0,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50,324000000.0,108000000.0,2746.2240000000006,31378.104,34134.53,2746.2240000000006,31378.104,10152.864,24963.984,18.49183134764928,2554.0877598152424,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50,324000000.0,108000000.0,912.708,4411.044,5364.469999999999,912.708,4411.044,6701.94,2433.564,23.634539983587125,247.9043728249357,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50_int,7200000.0,2400000.0,61.02720000000001,697.2912,768.5204,61.02720000000001,697.2912,225.6192,554.7552,0.41092958550331743,56.75750577367206,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet50_int,7200000.0,2400000.0,20.282400000000003,98.02320000000002,159.02360000000002,20.282400000000003,98.02320000000002,148.932,54.0792,0.5252119996352694,5.508986062776349,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26_single,99000000.0,9900000.0,839.1240000000001,2876.3262,3725.6522,839.1240000000001,2876.3262,3102.264,2288.3652,5.650281800670615,234.12471131639725,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26_single,99000000.0,9900000.0,278.883,404.3457000000001,723.9467000000001,278.883,404.3457000000001,2047.8149999999998,223.07670000000002,7.221664994984955,22.72456750895244,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
 MRAM, 75, 1.460000, CMOS, 6.000000, 3000, 6000, current, 1.250000, 21.600000, current, 80, 200.0, 4.5, current, 80, 200.0, 4.5, data/cell_cfgs/STT_worst_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26_single_int,2200000.0,220000.0,18.647200000000005,63.91836,92.76756,18.647200000000005,63.91836,68.9392,50.85256,0.1255618177926803,5.2027713625866046,0.6521696650000001,93.383,31.336,231.148,8.476,290.538,10.202,1
 MRAM, 14, 1.460000, CMOS, 6.000000, 3000, 6000, current, 0.080000, 3.900000, current, 80, 2.0, 0.6, current, 80, 2.0, 0.6, data/cell_cfgs/STT_best_case.cell, RAM, LOP, LocalAggressive, RepeatedNone, No, GlobalAggressive, RepeatedNone, No, H-tree, true, 350, balanced, 22, WriteDynamicEnergy, 64, 2,ResNet26_single_int,2200000.0,220000.0,6.1974,8.98546,55.90086000000001,6.1974,8.98546,45.507,4.95726,0.160481444332999,0.504990389087832,0.184656654,61.564,20.685,22.533,2.817,40.843,40.718,1
